"barcode";"brand";"caption";"product_name";"description";"size";"unit";"category";"supplier";"cost";"price_standard";"price_discounted";"price_dealer";"price_customer";"price_notax";"price_special";"stock_in";"stock_out";"stock_alert";"item_code";"item_name";"image";"warehouse";"remarks";"create_time";"created_by";"update_time";"updated_by"
"0314031222";"TOP MASK ";"FACEMASK ";"";"Powder Free";"ADULT";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00082";"Top Mask   Adult";"";"Clover Care";"";"2022-12-03 14:03:27";"Clover Care";"";""
"0814031222";"TRUSTMOMED ";"";"Syringe w/ Needle";"Disposable";"3ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TRU00084";"Trustmomed  Syringe W/ Needle 3Ml";"";"Clover Care";"";"2022-12-03 14:08:44";"Clover Care";"";""
"0914031222";"TRUSTMOMED ";"";"Syringe w/ Needle";"Disposable";"5ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TRU00085";"Trustmomed  Syringe W/ Needle 5Ml";"";"Clover Care";"";"2022-12-03 14:09:12";"Clover Care";"";""
"3014031222";"ALGINPLUS ";"";"Alginate";"Extra High Precision";"453g";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ALG00087";"Trustmomed  Syringe W/ Needle 5Ml";"";"Clover Care";"";"2022-12-03 14:30:18";"Clover Care";"";""
"3114031222";"RUBBERCARE";"Latex Examination ";"Gloves";"Powder Free";"XS";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"RUB00088";"Rubbercare Gloves Xs";"";"Clover Care";"";"2022-12-03 14:31:47";"Clover Care";"";""
"3214031222";"RUBBERCARE";"Latex Examination ";"Gloves";"Powder Free";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"RUB00089";"Rubbercare Gloves S";"";"Clover Care";"";"2022-12-03 14:32:07";"Clover Care";"";""
"3314031222";"RUBBERCARE";"Latex Examination ";"Gloves";"Powder Free";"M";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"RUB00091";"Rubbercare Gloves M";"";"Clover Care";"";"2022-12-03 14:33:31";"Clover Care";"";""
"3414031222";"RUBBERCARE";"Latex Examination ";"Gloves";"Powder Free";"L";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"RUB00092";"Rubbercare Gloves M";"";"Clover Care";"";"2022-12-03 14:34:33";"Clover Care";"";""
"3514031222";"SCHULLERMED";"Latex Examination ";"Gloves";"Powder Free";"XS";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SCH00093";"Schullermed Gloves Xs";"";"Clover Care";"";"2022-12-03 14:35:10";"Clover Care";"";""
"3614031222";"SCHULLERMED";"Latex Examination ";"Gloves";"Powder Free";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SCH00095";"Schullermed Gloves S";"";"Clover Care";"";"2022-12-03 14:36:24";"Clover Care";"";""
"3714031222";"SCHULLERMED";"Latex Examination ";"Gloves";"Powder Free";"M";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SCH00097";"Schullermed Gloves M";"";"Clover Care";"";"2022-12-03 14:37:05";"Clover Care";"";""
"3814031222";"SCHULLERMED";"Latex Examination ";"Gloves";"Powder Free";"L";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SCH00101";"Schullermed Gloves L";"";"Clover Care";"";"2022-12-03 14:38:08";"Clover Care";"";""
"3914031222";"GLO PRO ";"Latex Examination ";"Gloves";"Powder Free";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"GLO00103";"Glo Pro  Gloves S";"";"Clover Care";"";"2022-12-03 14:39:03";"Clover Care";"";""
"4014031222";"GLO PRO ";"Latex Examination ";"Gloves";"Powder Free";"XS";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"GLO00105";"Glo Pro  Gloves Xs";"";"Clover Care";"";"2022-12-03 14:40:05";"Clover Care";"";""
"4114031222";"GLO PRO ";"Latex Examination ";"Gloves";"Powder Free";"M";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"GLO00110";"Glo Pro  Gloves M";"";"Clover Care";"";"2022-12-03 14:41:06";"Clover Care";"";""
"4214031222";"CAREPLUS";"Syringe w/ Needle ";"";"Insulin";"1cc";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00111";"Careplus  1Cc";"";"Clover Care";"";"2022-12-03 14:42:08";"Clover Care";"";""
"4314031222";"CAREPLUS";"Syringe w/ Needle ";"";"Disposable";"1ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00112";"Careplus  1Ml";"";"Clover Care";"";"2022-12-03 14:43:34";"Clover Care";"";""
"4414031222";"CAREPLUS";"Syringe w/ Needle ";"";"Disposable";"3ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00113";"Careplus  3Ml";"";"Clover Care";"";"2022-12-03 14:44:09";"Clover Care";"";""
"4514031222";"CAREPLUS";"Syringe w/ Needle ";"";"Disposable";"5ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00116";"Careplus  5Ml";"";"Clover Care";"";"2022-12-03 14:45:08";"Clover Care";"";""
"4614031222";"CAREPLUS";"Syringe w/ Needle ";"";"Disposable";"10ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00120";"Careplus  10Ml";"";"Clover Care";"";"2022-12-03 14:46:11";"Clover Care";"";""
"4714031222";"GLOMED";" Gauze Swab";"";"STERILE";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"GLO00121";"Glomed   4X4";"";"Clover Care";"";"2022-12-03 14:47:54";"Clover Care";"";""
"5014031222";"GLOMED";"Gauze Roll";"";"ABSORBENT";"24x28";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"";"";"";"Clover Care";"";"2022-12-03 14:52:30";"Clover Care";"";""
"5414031222";"OREX ";"Latex Examination ";"Gloves";"Powder Free";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00123";"Orex  Gloves S";"";"Clover Care";"";"2022-12-03 14:54:36";"Clover Care";"";""
"5514031222";"OREX ";"Latex Examination ";"Gloves";"Powder Free";"L";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00124";"Orex  Gloves L";"";"Clover Care";"";"2022-12-03 14:55:06";"Clover Care";"";""
"5614031222";"OREX ";"Latex Examination ";"Gloves";"Powder Free";"XL";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00128";"Orex  Gloves Xl";"";"Clover Care";"";"2022-12-03 14:56:08";"Clover Care";"";""
"5814031222";"OREX ";"Nitrile Examination ";"Gloves";"Powder Free";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00130";"Orex  Gloves S";"";"Clover Care";"";"2022-12-03 14:58:20";"Clover Care";"";""
"5914031222";"OREX ";"Nitrile Examination ";"Gloves";"Powder Free";"M";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00133";"Orex  Gloves M";"";"Clover Care";"";"2022-12-03 14:59:04";"Clover Care";"";""
"0715031222";"OREX ";"Vinyl Examination ";"Gloves";"Powder Free";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00135";"Orex  Gloves S";"";"Clover Care";"";"2022-12-03 15:08:01";"Clover Care";"";""
"0815031222";"OREX ";"Vinyl Examination ";"Gloves";"Powder Free";"M";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00136";"Orex  Gloves M";"";"Clover Care";"";"2022-12-03 15:08:16";"Clover Care";"";""
"0915031222";"OREX ";"Vinyl Examination ";"Gloves";"Powder Free";"L";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00140";"Orex  Gloves L";"";"Clover Care";"";"2022-12-03 15:09:03";"Clover Care";"";""
"1015031222";"OREX ";"Vinyl Examination ";"Gloves";"Powder Free";"XL";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00145";"Orex  Gloves Xl";"";"Clover Care";"";"2022-12-03 15:10:05";"Clover Care";"";""
"1115031222";"OREX ";"Nitrile-Vinyl Examination ";"Gloves";"Powder Free";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00146";"Orex  Gloves S";"";"Clover Care";"";"2022-12-03 15:11:45";"Clover Care";"";""
"1215031222";"OREX ";"Nitrile-Vinyl Examination ";"Gloves";"Powder Free";"M";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00147";"Orex  Gloves M";"";"Clover Care";"";"2022-12-03 15:12:02";"Clover Care";"";""
"1415031222";"OREX ";"Nitrile-Vinyl Examination ";"Gloves";"Powder Free";"L";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00149";"Orex  Gloves L";"";"Clover Care";"";"2022-12-03 15:14:17";"Clover Care";"";""
"1515031222";"OREX ";"Gauze Pad";"";"NON-STERILE";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00150";"Orex   4X4";"";"Clover Care";"";"2022-12-03 15:15:48";"Clover Care";"";""
"1615031222";"OREX ";"Gauze Pad";"";"STERILE";"2x2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00151";"Orex   2X2";"";"Clover Care";"";"2022-12-03 15:16:09";"Clover Care";"";""
"1715031222";"OREX ";"Gauze Pad";"";"STERILE";"3x3";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00154";"Orex   3X3";"";"Clover Care";"";"2022-12-03 15:17:03";"Clover Care";"";""
"1815031222";"OREX ";"Gauze Pad";"";"STERILE";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00158";"Orex   4X4";"";"Clover Care";"";"2022-12-03 15:18:02";"Clover Care";"";""
"2215031222";"OREX ";"Gauze Bandage";"";"Roll";"2x10";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00159";"Orex   2X10";"";"Clover Care";"";"2022-12-03 15:22:10";"Clover Care";"";""
"2315031222";"OREX ";"Gauze Bandage";"";"Set

 Buy 1 Get 1";"2x10";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00161";"Orex   2X10";"";"Clover Care";"";"2022-12-03 15:23:07";"Clover Care";"";""
"2415031222";"OREX ";"Gauze Bandage";"";"Roll";"3x10";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00165";"Orex   3X10";"";"Clover Care";"";"2022-12-03 15:24:05";"Clover Care";"";""
"2515031222";"OREX ";"Gauze Bandage";"";"Set

Buy 1 Get 1";"3x10";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00169";"Orex   3X10";"";"Clover Care";"";"2022-12-03 15:25:04";"Clover Care";"";""
"3215031222";"OREX ";"Elastic Bandage ";"";"Roll";"2x5";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00170";"Orex   2X5";"";"Clover Care";"";"2022-12-03 15:33:02";"Clover Care";"";""
"3315031222";"OREX ";"Elastic Bandage ";"";"Set

Buy 1 Get 1";"2x5";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00171";"Orex   2X5";"";"Clover Care";"";"2022-12-03 15:33:28";"Clover Care";"";""
"3415031222";"OREX ";"Elastic Bandage ";"";"Roll";"3x5";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00173";"Orex   3X5";"";"Clover Care";"";"2022-12-03 15:34:05";"Clover Care";"";""
"3515031222";"OREX ";"Elastic Bandage ";"";"Set 

Buy 1 get 1";"3x5";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00177";"Orex   3X5";"";"Clover Care";"";"2022-12-03 15:35:04";"Clover Care";"";""
"3715031222";"OREX ";"Elastic Bandage ";"";"Roll";"4x5";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00180";"Orex   4X5";"";"Clover Care";"";"2022-12-03 15:37:10";"Clover Care";"";""
"4015031222";"OREX ";"Elastic Bandage ";"";"Set

Buy 1 Get 1";"4x5";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00182";"Orex   4X5";"";"Clover Care";"";"2022-12-03 15:40:11";"Clover Care";"";""
"4215031222";"OREX ";"Alcohol Pad ";"";"Box";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00183";"Orex   ";"";"Clover Care";"";"2022-12-03 15:42:36";"Clover Care";"";""
"4315031222";"OREX ";"Alcohol Pad ";"";"100pcs";"box";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00184";"Orex   ";"";"Clover Care";"";"2022-12-03 15:43:54";"Clover Care";"";""
"4415031222";"OREX ";"Povidone Pad ";"";"100pcs";"box";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00185";"Orex   Box";"";"Clover Care";"";"2022-12-03 15:44:56";"Clover Care";"";""
"2916031222";"OREX ";"Lubricationg Jelly ";"";"100/pcs

Box";"3g";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00187";"Orex   3G";"";"Clover Care";"";"2022-12-03 16:29:12";"Clover Care";"";""
"3716031222";"OREX ";"Lubricationg Jelly ";"";"100/pcs

Box";"5g";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00189";"Orex   5G";"";"Clover Care";"";"2022-12-03 16:37:06";"Clover Care";"";""
"3816031222";"OREX ";"Lubricationg Jelly ";"";"Box";"113g";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00191";"Orex   113G";"";"Clover Care";"";"2022-12-03 16:38:03";"Clover Care";"";""
"4116031222";"OREX ";"Ultrasound ";"Transmission Gel ";"Gallon";"5Liters";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00192";"Orex  Transmission Gel  5Liters";"";"Clover Care";"";"2022-12-03 16:41:25";"Clover Care";"";""
"4216031222";"OREX ";"Ultrasound ";"Transmission Gel ";"Gallon";"250ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00194";"Orex  Transmission Gel  250Ml";"";"Clover Care";"";"2022-12-03 16:42:02";"Clover Care";"";""
"4316031222";"Floxycare ";"Underpads";"";"10pcs/pack";"90x60";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"FLO00195";"Floxycare   90X60";"";"Clover Care";"";"2022-12-03 16:43:47";"Clover Care";"";""
"4416031222";"Fresh ";"Disposable ";"Underpads";"10pcs/pack";"90x60";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"FRE00196";"Fresh  Underpads 90X60";"";"Clover Care";"";"2022-12-03 16:44:45";"Clover Care";"";""
"4516031222";"Fresh ";"Disposable ";"Underpads";"10pcs/pack";"L";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"FRE00197";"Fresh  Underpads L";"";"Clover Care";"";"2022-12-03 16:45:49";"Clover Care";"";""
"4716031222";"OREX ";"";"Shoecover";"Non Woven ";"100pcs";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00198";"Orex  Shoecover 100Pcs";"";"Clover Care";"";"2022-12-03 16:47:34";"Clover Care";"";""
"4916031222";"OREX ";"";"Bouffant Cap/HeadCover";"Non Woven ";"100pcs";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00199";"Orex  Bouffant Cap/Headcover 100Pcs";"";"Clover Care";"";"2022-12-03 16:49:24";"Clover Care";"";""
"5016031222";"OREX ";"";"Face Mask ";"3 Ply Disposable";"ADULT";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00200";"Orex  Face Mask  Adult";"";"Clover Care";"";"2022-12-03 16:51:39";"Clover Care";"";""
"1517031222";"SURGITECH ";"";"Baby Nebulizer";"Nebulizers can be an alternative to inhalers. These devices deliver short bursts of medication when a person inhales. Nebulizers deliver medication over a course of time, usually 10 to 15 minutes.";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00201";"Surgitech  Baby Nebulizer ";"";"Clover Care";"";"2022-12-03 17:15:45";"Clover Care";"";""
"1817031222";"SURGITECH ";"";"Ultrasonic Nebulizer";"Quiet treatment

Compact and Portable";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00202";"Surgitech  Ultrasonic Nebulizer ";"";"Clover Care";"";"2022-12-03 17:18:28";"Clover Care";"";""
"2117031222";"SURGITECH ";"w/ Adaptor";"Digital Bp Monitor ";"Fully automatic blood pressure measurement and pulseon the upperarm";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00203";"Surgitech  Digital Bp Monitor  ";"";"Clover Care";"";"2022-12-03 17:21:42";"Clover Care";"";""
"3809051222";"CAREPLUS ";"Vacuum Blood ";"Collection Tube";"Purple Top Edta";"3ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00205";"Careplus  Collection Tube 3Ml";"";"Clover Care";"";"2022-12-05 09:38:40";"Clover Care";"";""
